LON,LAT,EDO,CLAVE,ESTACION,dic-19
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",0.5
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",22.1
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",0
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires, Pue. CFE.",84.79
-98.108611,18.9125,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",0
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd·n, Pue.",2
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",0
-97.360833,18.316389,PUE,CHCPB,"Chilac, Pue.",0
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",0.01
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",0
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",0
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",7.32
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",0
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",0
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan, Pue.",223.52
-98.275556,18.966111,PUE,ECHPB,"EcheverrÌa, Pue.",0.01
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",0
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",0
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",42.72
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",0.6
-98.466389,18.610833,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",0
-97.879167,20.391667,PUE,LACEIBAPUE,"La Ceiba, Pue. SGT*",13.1
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",0.9
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",0.01
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",23.11
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",13.29
-98.000556,20.216667,PUE,NECAXA,"Necaxa, Pue. FENIX*",25.6
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",31.4
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",0.02
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl·n de Valle, Pue. SGT*",38.7
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",3
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",13.9
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",42.8
-98.166667,19.05,PUE,PUEBLAob,"Observatorio de Puebla, Pue. SMN*",0
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",0
-97.616667,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",9.92
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo (Ayotoxco), Pue.",76
-98.22,19.113056,PUE,SCRPB,"San CristÛbal Caleras, Pue.",0
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",0.01
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",112.95
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",0
-97.486389,19.952778,PUE,STLPB,"Sontalaco, Pue. CFE.",80.44
-97.7925,20.004444,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",89.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",0
-97.395556,18.479167,PUE,TEHPB,"Tehuac·n, Pue.",0
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",0
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",18.22
-97.794167,20.000833,PUE,TEPPB,"Tepexic, Pue.",45.5
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",0
-97.956944,19.815278,PUE,TEZPB,"Teziutl·n, Pue.",35.92
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",78.5
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",25.3
-98.040556,20.374167,PUE,TLXPB,"Tlaxco, Pue.",30.02
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",0
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",29.03
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",23.3
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",47.83
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",35.01
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl·n, Pue.",27.01
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",6
-100.354167,20.5025,QRO,BATQT,"El Bat·n, Qro.",14
-100.080278,20.418611,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",3
-99.638056,21.441111,QRO,CONCA,"Conca, Qro. INIFAP*",18.3
-100.455833,20.693333,QRO,ELARENAL,"El Arenal, Qro. SGT*",10.3
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",1.8
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",1.2
-100.369444,20.563333,QRO,QUERETARO_OB,"Observatorio de QuÈretaro, Qro. SMN*",0.2
-100,20.3625,QRO,SJSQT,"San JosÈ, Qro.",0.3
-86.820278,21.156667,QROO,CANQR,"Canc˙n, Q. Roo.",146.61
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo. SMN*",30.6
-87.300556,18.755556,QROO,CHINCHORROMAR,"Banco Chinchorro, Q. Roo. SEMAR*",136.57
-88.3275,18.500556,QROO,CHOQR,"Chetumal, Q. Roo.",42.8
-86.906944,20.476944,QROO,CO2QR,"Cozumel, Q. Roo. SMN*",72.6
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",108.8
-88.045,19.575556,QROO,FCRQR,"Felipe Carrillo Puerto, Q. Roo.",89.2
-88.703611,19.752222,QROO,JMORELOS,"JosÈ MarÌa Morelos, Q. Roo. SMN*",33.8
-87.486111,21.101944,QROO,KANTUNILKIN,"KantunilkÌn, Q. Roo. SMN*",89.8
-88.923889,18.455278,QROO,NICOLASBRAVO,"Nicol·s Bravo, Q. Roo. SMN*",0
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",62.4
-86.946111,20.791111,QROO,SANCARLOSQR,"Rancho San Carlos, Q. Roo. INIFAP*",79.9
-106.654167,24.047222,SIN,ACTSI,"Acatit·n, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal (hidro), Sin.",0.02
-107.388333,25.101389,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",0
-108.7,25.7,SIN,ARCSI,"Adolfo RuÌz CortÌnes, Sin.",0
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",0.01
-108.813056,25.763889,SIN,CEVALLEFUERTE,"Campo Experimental Valle del Fuerte, Sin. INIFAP*",0.5
-108.329167,26.736111,SIN,CHXSI,"Choix EstaciÛn, Sin.",5.8
-107.4,24.816667,SIN,CLCSI,"Culiac·n, Sin.",0
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",1
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0.01
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",0.8
-108.6175,26.411389,SIN,ELFUERTE,"El Fuerte, Sin. SMN*",2.2
-108.316667,26.083333,SIN,GB2SI,"El Sabinal (hidro), Sin.",0
-108.3275,28.95,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato (hidro) presa Gustavo Diaz Ord·z, Sin.",0
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",0.04
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",1
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",0
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0.6
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",13.7
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",0.02
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",2
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",6.5
-108.35,26.904167,SIN,LD2SI,HUITES (HIDRO),8.5
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",5
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.1
-106.4,23.233333,SIN,MZTSI,"Mazatl·n, Sin.",25.5
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0.8
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",0
-109.046111,26.271944,SIN,PATRONATO,"Patronato del Valle del Carrizo, Sin. INIFAP*",16.1
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",3
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",15
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",55
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",0.8
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0.02
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0
-107.5,25.3,SIN,SJNSI,"San Juan, Sin.",0.01
-107.1,24.8,SIN,SLRSI,"San Lorenzo, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaino, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona (hidro), Sin.",0.01
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",32.2
-108.129167,26.9,SIN,TBRSI,"San Francisco, Sin.",4.8
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",0.5
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",45
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",0
-108.359722,25.741667,SIN,ZOPSI,"El Zopilote, Sin.",0
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",8.9
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",20.4
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",17
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",0
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",19
-100.999444,22.2275,SLP,INIFAPSANLUIS,"Instituto Nacional de Investigaciones Forestales, AgrÌcolas y Pecuarias, S.L.P. INIFAP*",34.4
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",10.9
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",24.4
-98.815556,21.325,SLP,MATLAPAob,"Observatorio de Matlapa, S.L.P. SMN*",46.4
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",25.32
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",41.5
-98.8,21.333333,SLP,MTPSL,"Matlapa, S.L.P.",22.1
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",2.6
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",10.9
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya (San Ciro), S.L.P.",16.61
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",6.6
-99.996389,21.921389,SLP,RIOVERDEob,"Observatorio de RÌo Verde, S.L.P. SMN*",20.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",30.6
-99.995,21.931389,SLP,RVDSL,"RÌo Verde, S.L.P.",0.1
-101.011111,23.830278,SLP,SABANILLAS,"Sabanillas, S.L.P. INIFAP*",51.8
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",11.3
-100.983611,22.175833,SLP,SLPOTOSIob,"Observatorio de San Luis Potosi, S.L.P. SMN*",7
-101.019167,22.148056,SLP,SLPSL,"San Luis PotosÌ, S.L.P.",23.9
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",19.8
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",17.4
-99.146111,21.822222,SLP,TANCHACHIN,"TanchachÌn, S.L.P. SGT*",27
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",16.2
-98.773333,22.003611,SLP,TMISL,"TamuÌn, S.L.P.",6.2
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",44.6
-111.226667,28.904722,SON,ABEJAS,"Abejas, Son. REMAS*",3.9
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",33.51
-102.371667,21.78,SON,AGCSO,"Agua Caliente, Son.",3.01
-109.556111,31.242778,SON,AGUAPRIETA,"km 9 Ejido Agua Prieta, Son. REMAS*",18.3
-109.126944,27.470833,SON,ALGODONES,"Los Algodones, Son. REMAS*",3.6
-111.210278,30.794444,SON,ALMAS,"Las Palmas, Son. REMAS*",16.7
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",0
-111.733333,30.716667,SON,ALTSO,"Altar, Son.",46.11
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",24.01
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",15
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",58.91
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Lujan, Son.",29.37
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",40
-111.131944,28.964167,SON,BACHATA,"La Bachata, Son. REMAS*",3.9
-109.968889,30.649722,SON,BACOACHI,"Bacoachi, Son. REMAS*",21.4
-111.83,28.75,SON,BAHIAKINO,"BahÌa de Kino, Son. SMN*",5
-110.214167,29.97,SON,BANAMICHI,"Ban·michi, Son. REMAS*",13.1
-110.143889,29.673889,SON,BAVIACORA,"Bavi·cora, Son. REMAS*",17
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",40.2
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",24.01
-110.015833,27.322222,SON,BLOCK1101,"Block 1101, Son. REMAS*",1.4
-110.157222,27.3175,SON,BLOCK1213,"Block 1213, Son. REMAS*",4.2
-110.259167,27.281111,SON,BLOCK1423,"Block 1423, Son. REMAS*",7.9
-110.043611,27.226111,SON,BLOCK1703,"Block 1703, Son. REMAS*",1.9
-109.801944,27.172222,SON,BLOCK1922,"Block 1922, Son. REMAS*",0
-109.661667,27.176389,SON,BLOCK1936,"Block 1936, Son. REMAS*",4.1
-109.902222,27.143056,SON,BLOCK2010,"Block 2010, Son. REMAS*",0.6
-109.831389,26.998611,SON,BLOCK2918,"Block 2918, Son. REMAS*",3.4
-110.219444,27.462222,SON,BLOCK419,"Block 419, Son. REMAS*",2.9
-109.808611,27.386389,SON,BLOCK720,"Block 720, Son. REMAS*",1.5
-110.3425,27.403333,SON,BLOCK731,"Block 731, Son. REMAS*",6.9
-110.343056,27.403056,SON,BLOCK733,"Block 733 Lote 20 Cesave, Son. INIFAP*",12.2
-110.215,30.003611,SON,BNMSO,"Banamichi, Son.",0
-110.930278,28.003056,SON,BUENOS,"Buenos Aires Gym, Son. REMAS*",4.8
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",28.8
-110.213889,29.97,SON,CADAVERACHI,"Cadaverachi Cesave, Son. INIFAP*",18.8
-110.554444,27.996944,SON,CAMPO,"Campo Selza, Son. REMAS*",3.2
-109.423889,26.965833,SON,CAPETAMAYA,"Capetamaya, Son. REMAS*",4.6
-111.430278,28.889167,SON,CARLITOS,"San Carlitos , Son. REMAS*",2.9
-111.227778,30.045556,SON,CARRIZO,"El Carrizo, Son. REMAS*",14.4
-108.911944,27.321389,SON,CASA,"Casa Colorada, Son. REMAS*",1.4
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",12.01
-109.5,27,SON,CEMAY,"Campo Experimental Valle del Mayo, Son. INIFAP*",8.3
-109.478611,27.106389,SON,CHIHUAHUITASO,"Chihuahuita, Son. REMAS*",3.8
-108.971667,26.797778,SON,CHINO,"Chino Gordo, Son. REMAS*",1.8
-111.763056,29.235833,SON,CHIPILON,"ChipilÛn, Son. REMAS*",2.2
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",86
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",41.11
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",70.42
-109.938056,27.5,SON,COBSO,"Ciudad ObregÛn, Son.",32.21
-109.927222,27.615833,SON,CORRAL,"EstaciÛn Corral,  Son. REMAS*",3.5
-111.556389,30.467222,SON,CORRALES,"Los Corrales, Son. REMAS*",27.5
-112.873056,30.742778,SON,COSTERO,"El Costero, Son. REMAS*",18.7
-110.838889,30.846389,SON,CRISP,"El 15 Crisp, Son. REMAS*",63.8
-112.034722,30.996389,SON,CUCHUJAQUI,"Cuchujaqui, Son. REMAS*",22.5
-111.361111,28.56,SON,CUICHI,"Cuichi, Son. REMAS*",1.4
-109.787222,30.188611,SON,CUMPAS,"Cumpas, Son. REMAS*",8.5
-111.723056,29.0625,SON,DOLORES,"Dolores Jam, Son. REMAS*",0.8
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",48.3
-109.051111,26.5,SON,EJIDO21MARZO,"Ejido 21 de Marzo, Son. REMAS*",3.8
-111.355556,28.791111,SON,ELBERVANO,"El Bervano, Son. INIFAP*",11.7
-109.218056,29.05,SON,ELCAMPITO,"El Campito Cesave, Son. INIFAP*",40.4
-109.986111,29.116944,SON,ELMATAPE,"El 105 Matape Cesave, Son. INIFAP*",14.2
-110.958056,29.906111,SON,ELRODEO,"El Rodeo Cesave, Son. INIFAP*",29.9
-111.593056,28.98,SON,ELROSARIO2SO,"El Rosario 2, Son. INIFAP*",2.9
-109.886944,28.418889,SON,ELTUNAL,"El Tunal Cesave, Son. INIFAP*",21.5
-110.8,27.95,SON,EMPALMEob,"Observatorio de Empalme, Son. SMN*",10
-114.965556,32.060556,SON,ENCINAS,"Encinas Johnson, Son. REMAS*",3.6
-110.8,27.95,SON,EPLSO,"Empalme, Son.",9.71
-111.473889,28.741389,SON,FATIMA,"El Milagro de F·tima, Son. REMAS*",0.6
-110.598889,31.195,SON,FESNOS,"Fresnos Cesave, Son. INIFAP*",40.7
-111.561389,29.090833,SON,GREEN,"Green Stripe, Son. REMAS*",3.8
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",10.7
-110.93,29.078333,SON,HERMOSILLOob,"Observatorio de Hermosillo, Son. SMN*",24.4
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",27.1
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",8.82
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",75.01
-109.299722,29.926667,SON,HUASABAS,"Hu·sabas, Son. REMAS*",12.1
-109.598889,26.823056,SON,HUATABAMPO,"Huatabampo, Son. REMAS*",8.2
-109.3,29.926944,SON,HUEVERA,"Huevera Cesave, Son. INIFAP*",17.9
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",23.2
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",16
-110.311111,29.441944,SON,JOAQUIN,"San Joaquin Cesave, Son. INIFAP*",19.1
-109.698056,26.774722,SON,JULIANTABAMPO,"Juliantabampo, Son. REMAS*",7.8
-111.653611,28.694722,SON,KINO,"Kino, Son. REMAS*",6.1
-110.656944,28.301944,SON,LACAMPANA,"La Campana Cesave, Son. INIFAP*",16.5
-110.143889,29.673889,SON,LACAPILLA,"La Capilla Cesave, Son. INIFAP*",21.6
-110.716111,30.336667,SON,LADRILLERA,"La Ladrillera, Son. REMAS*",28.8
-109.685,26.836111,SON,LASPIOCHAS,"Las Piochas Cesave, Son. INIFAP*",16
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",26.4
-112.784444,30.834722,SON,LOLEYTA,"Loleyta, Son. REMAS*",18
-109.985833,29.116944,SON,MATAPE,"M·tape, Son. REMAS*",19
-110.176944,28.935,SON,MAZATAN,"Mazat·n, Son. REMAS*",8.6
-110.137778,29.003611,SON,MZTSO,"Mazat·n, Son.",21
-109.684444,26.835833,SON,NAVOBAXIA,"Navobaxia, Son. REMAS*",7
-109.6875,30.374444,SON,NCZSO,"Nacozari, Son.",52.8
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",60.2
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",63.6
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",16.11
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",39.9
-110.706111,29.229722,SON,ORGSO,"El Oregano, Son.",28.32
-110.656944,28.302222,SON,ORTIZ,"OrtÌz, Son. REMAS*",13.6
-109.083333,29.433333,SON,PDNSO,"Paso Nacori, Son.",34.9
-111.322222,28.678889,SON,PEANA,"PeaÒa, Son. REMAS*",1.3
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",30.41
-111.346667,28.941667,SON,PERICO2,"Perico 2, Son. INIFAP*",15.6
-109.786944,30.188889,SON,PINOS,"Los Pinos Cesave, Son. INIFAP*",17.1
-114.866944,32.332222,SON,PIVOTE,"Rancho El Pivote, Son. REMAS*",5.8
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",31.82
-109.683333,30.366667,SON,PNACOZARIob,"Observatorio de Pilares de Nacozari, Son. SMN*",42
-110.409167,27.631111,SON,POTAMR,"PÛtam, Son. REMAS*",2.1
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",28.51
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",21.8
-113.540556,31.301111,SON,PTOPENASCOob,"Observatorio de Puerto PeÒasco, Son. SMN*",25.4
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",58.01
-109.577222,27.210833,SON,PUEBLO,"Pueblo Mayo, Son. REMAS*",2.5
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",50
-110.958056,29.905833,SON,QUEROBABI,"Querobabi, Son. REMAS*",4.9
-114.963333,32.310278,SON,QUIROZ,"Rancho Quiroz, Son. REMAS*",5.4
-112.905833,30.848056,SON,RIVERA,"La Rivera, Son. REMAS*",24.3
-109.748333,26.897778,SON,SAHUARALO,"Sahuaral de Otero, Son. REMAS*",2.7
-109.218056,29.050278,SON,SAHUARIPA,"Sahuaripa, Son. REMAS*",41.7
-109.926944,27.616111,SON,SANSALVADOR,"San Salvador Cesave, Son. INIFAP*",17.7
-110.599167,31.194722,SON,SANTACRUZS,"Santa Cruz, Son. REMAS*",41.5
-110.656111,28.1175,SON,SANTAMARIA,"Santa MarÌa, Son. REMAS*",0.8
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",16.51
-110.933611,29.552222,SON,SELVA,"Selva, Son. REMAS*",4.5
-109.501111,27.011111,SON,SEMAY,"Semay, Son. REMAS*",4
-110.239167,28.713333,SON,SJPSO,"San JosÈ de Pimas, Son.",3.02
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",6.52
-112.846389,31.865278,SON,SONOYTA,"Sonoyta, Son. SMN*",40
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",57.51
-109.886667,28.418889,SON,SUAQUI,"Suaqui Grande, Son. REMAS*",9.6
-112.348333,30.510278,SON,SURCABORACA,"Sur Caborca, Son. REMAS*",12.2
-109.967778,27.613333,SON,TAJIMAROA,"Tajimaroa, Son. SGT*",9.37
-109.401389,27.129722,SON,TESIA,"Tesia, Son.  INIFAP*",1.5
-109.136667,26.461944,SON,TOTOLIBOQUI,"Totoliboqui, Son. REMAS*",3.6
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",46.9
-110.930278,29.388333,SON,TRACALITA,"Tracalita, Son. REMAS*",6.2
-110.513056,28.372778,SON,TREINTA,"Las Treinta, Son. REMAS*",2.4
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",21.51
-111.133056,29.014722,SON,UNISON,"Universidad de Sonora, Son. SMN*",20.2
-110.311111,29.442222,SON,URES,"Ures, Son. REMAS*",7.1
-109.617778,26.933611,SON,VASCONIA,"La Vasconia, Son. REMAS*",4.4
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",14.71
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",46.51
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",144.6
-93.838333,18.046111,TAB,BLASILLO,"Blasillo, Tab. SGT*",0
-93.413611,17.808889,TAB,CARTB,"C·rdenas, Tab.",125
-91.229167,17.289722,TAB,CUSUMACINTA,"CaÒÛn Usumacinta, Tab. SMN*",215
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",61.6
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",45.4
-92.916667,17.966667,TAB,GABTB,"Gaviotas 2, Tab.",56.9
-92.911389,17.9675,TAB,GAVIOTAS,"Gaviotas Villahermosa, Tab. SGT*",64.3
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",111.6
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",197.1
-93.316111,17.954444,TAB,MEZCALAPA,"Mezcalapa, Tab. SGT*",77.4
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",61.6
-92.753333,17.391667,TAB,OXOTB,"Oxolot·n, Tab.",289.6
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",78.75
-93.386111,17.769444,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",119.6
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",108.6
-92.868611,17.865278,TAB,PUEBLONUEVO,"Pueblo Nuevo, Tab. SGT*",75.6
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",259.3
-93.291667,17.979167,TAB,SAMTB,"Samaria, Tab.",120.1
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",156
-92.816667,17.466667,TAB,TAPTB,"Tapijulapa, Tab.",230.2
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",224
-98.370556,24.046667,TAMPS,ABASOLO,"Abasolo, Tamps. SGT*",11.9
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",3.6
-99.145,22.988611,TAMPS,AHLTP,"Ahualulco, Tamps.",9.8
-99.148889,22.987778,TAMPS,AHUALULCOTP,"Ahualulco, Tamps. SGT*",9.8
-97.925556,22.3875,TAMPS,ALTAMIRAob,"Observatorio de Altamira, Tamps. SMN*",16.2
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",35.11
-99.215278,24.103333,TAMPS,BARRETALI,"Barretal 1, Tamps. SGT*",14.7
-99.123333,24.079444,TAMPS,BARRETALII,"Barretal 2, Tamps. SGT*",9.1
