LON,LAT,EDO,CLAVE_SIH,NOMBRE,FEB
-99.434444,24.2525,TAMS,MHGTP,"Miguel Hidalgo, Tamps.",2.2
-98.925556,26.204722,TAMS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",5.61
-99.53,27.44,TAMS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",1
-99.490278,27.495556,TAMS,NVLTP,"Nuevo Laredo, Tamps.",0.7
-98.901944,24.041389,TAMS,PADILLA,"Padilla, Tamps. SGT*",25.9
-98.9,24.05,TAMS,PADTP,"Padilla, Tamps.",25.9
-97.8,25.8,TAMS,PANTP,"Pueblo An·huac, Tamps.",9.66
-98.742778,23.725556,TAMS,PASOMOLINA,"Paso de Molina, Tamps. SGT*",19.3
-98.745833,23.726667,TAMS,PDMTP,"Paso de Molina, Tamps.",19.4
-98.867778,24.115,TAMS,PILON,"PilÛn, Tamps. SGT*",8.6
-98.901667,24.138333,TAMS,PILTP,"PilÛn, Tamps.",8.6
-99.555833,24.2475,TAMS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",2.2
-99.219444,26.406111,TAMS,PLASBLANCAS,"Presa Las Blancas SGT, Tamps.",9.75
-99.5975,24.184167,TAMS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",3.5
-99.583333,24.183333,TAMS,PVLTP,"Puerto de Valles, Tamps.",3.5
-99.004167,22.845278,TAMS,RFRTP,"RÌo FrÌo, Tamps.",2.3
-98,25.966667,TAMS,RIBTP,"RÌo Bravo, Tamps.",15.2
-99.026111,22.843056,TAMS,RIOFRIO,"RÌo FrÌo, Tamps. SGT*",2.8
-97.991944,23.259444,TAMS,RSPTP,"Rep˙blica EspaÒola, Tamps.",4.5
-98.285833,26.079722,TAMS,RYATP,"S-J-3-42 Reynosa, Tamps.",8.6
-98.883333,26.166667,TAMS,RYNTP,"S-J-2-9 Reynosa, Tamps.",6.1
-99.094444,23.022778,TAMS,SBNTP,"Sabinas, Tamps.",2.6
-98.869444,22.784444,TAMS,SDATP,"Saca de Agua, Tamps.",3.2
-98.787222,23.083611,TAMS,SGBTP,"San Gabriel, Tamps.",0.8
-98.210833,23.7675,TAMS,SLMTP,"Soto la Marina, Tamps.",8.81
-98.791389,22.943889,TAMS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",0.8
-99.274167,24.0225,TAMS,STETP,"Santa Engracia, Tamps.",12
-98.421944,22.413889,TAMS,TAMESI,"Tamesi, Tamps. SGT*",11
-97.878889,22.238611,TAMS,TMPTP,"Tampico, Tamps.",5
-98.422778,22.423889,TAMS,TMSTP,"TamesÌ, Tamps.",11
-99.434722,24.252222,TAMS,TOMASENO,"El TomaseÒo, Tamps. SGT*",2.2
-97.804167,25.906111,TAMS,VCATP,"Villa C·rdenas, Tamps.",13.83
-98.666389,23.959444,TAMS,VGRTP,"Vicente Guerrero, Tamps.",8.2
-97.8,25.7,TAMS,VHMTP,"Valle Hermoso, Tamps.",7.07
-99.551111,24.566667,TAMS,VSMTP,"Victoria-San Marcos, Tamps.",9.1
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",8.9
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",7.92
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",9.5
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",0.01
-98.2,19.4,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",2.8
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",13
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",9.3
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",15.5
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",26.03
-96.583056,19.161111,VER,ACTOPANVER,"Actopan, Ver SGT*",9.3
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",6.4
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",30
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",17.01
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",73.12
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",3.15
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",23
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",18.12
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",36.03
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",2.2
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",30
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",0
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",22.7
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",8.7
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",9.87
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",22.31
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",2
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",2.9
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",0.01
-98.39,21.341389,VER,ELCARDON,"El CardÛn, Ver. SGT*",8.6
-97.458611,21.773611,VER,ELHIGO,"El Higo, Ver. SGT*",4.2
-98.503889,21.832222,VER,ELOLIVO,"El Olivo, Ver. SGT*",16.4
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",2.25
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",0.71
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",2.51
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",4.2
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",8.4
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",16.52
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",33
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",0.4
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",10.12
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",3
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",1
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",13.2
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",5.1
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",22.4
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",1.21
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",27.03
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",0.7
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",2
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",41.72
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",3
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",11.25
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",4
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",22.7
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",28.51
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",0.02
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",27.8
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",2.31
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",58.95
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",9.43
-95.516667,18.633333,VER,NLTVC,"Naranjal, Lerdo de Tejada, Ver.",5
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",3
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",39.03
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",11.3
-98.176667,22.06,VER,PANUCO,"P·nuco, Ver. SGT*",4.8
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",8.52
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",20.02
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",35
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",2.29
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",4.8
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",5.7
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",5.71
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",3.72
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",10.2
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",28.7
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",46.5
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",14.01
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",5.6
-97.783333,20.883333,VER,SBTVC,"Sombrerete, Ver.",13.47
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",0
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",1.13
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",25.3
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",0
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",0
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",34.93
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",0.5
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",42
-98.409444,21.499722,VER,TEMPOAL,"Tempoal Veracruz, Ver. SGT*",9.2
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",41.1
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",63
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",9.2
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",67.34
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",19.45
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",8
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",11.28
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",5.01
-95.7,18.075,VER,VAZVC,"Villa Azueta, Ver.",1
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",2.7
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",0.02
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",8.41
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",16.81
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",13.31
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",11.72
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,8.9
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",0
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",27
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",0
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",54.7
-88.473333,20.389444,YUC,CHIYC,"Chan-Chichimil·, Yuc.",26.5
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",185.3
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",2.5
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",13.8
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",35.11
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",11.8
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",11.91
-89.642778,21.048889,YUC,FIYYC,"Fiuady, Yuc.",4.7
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",0.3
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",2.62
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",5.4
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",8.21
-89.394722,20.291111,YUC,OXKUTZCAB,"Oxkutzcab, Yuc. SMN*",16.4
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",48.5
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",32.01
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",2.41
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",35.2
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",36.71
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",92.7
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",39.8
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",62
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",28.03
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",0.01
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",1.5
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",0
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",0
-102.347222,22.453056,ZAC,CUAZC,"Ciudad CuauhtÈmoc, Zac.",0
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",2.51
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",0.02
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",0.01
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",7.31
-103.114167,21.404722,ZAC,JCHZC,"Juchipila, Zac.",0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",0.01
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",0
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",0
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",0
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",0
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",0.8
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",0.8
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",0.5
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",0
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",0
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",0.01
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",0.01
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",0
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",0
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",0
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",3.6
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",0
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",0
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",0.01
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",0
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",0.01
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",0
-101.916944,22.520278,ZAC,VGOZC,"Villa Gonz·lez Ortega, Zac.",0
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",2.5
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",0
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",0
