LON,LAT,EDO,CLAVE_SIH,NOMBRE,MAY
-99.026111,22.843056,TAMS,RIOFRIO,"RÌo FrÌo, Tamps. SGT*",146.2
-97.991944,23.259444,TAMS,RSPTP,"Rep˙blica EspaÒola, Tamps.",1.9
-98.285833,26.079722,TAMS,RYATP,"S-J-3-42 Reynosa, Tamps.",68.22
-98.883333,26.166667,TAMS,RYNTP,"S-J-2-9 Reynosa, Tamps.",68.22
-99.094444,23.022778,TAMS,SBNTP,"Sabinas, Tamps.",39.4
-98.869444,22.784444,TAMS,SDATP,"Saca de Agua, Tamps.",76.4
-98.787222,23.083611,TAMS,SGBTP,"San Gabriel, Tamps.",22.4
-98.210833,23.7675,TAMS,SLMTP,"Soto la Marina, Tamps.",48.7
-98.791389,22.943889,TAMS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",84.4
-98.421944,22.413889,TAMS,TAMESI,"Tamesi, Tamps. SGT*",0
-97.878889,22.238611,TAMS,TMPTP,"Tampico, Tamps.",16.7
-98.422778,22.423889,TAMS,TMSTP,"TamesÌ, Tamps.",0
-97.804167,25.906111,TAMS,VCATP,"Villa C·rdenas, Tamps.",47.02
-98.666389,23.959444,TAMS,VGRTP,"Vicente Guerrero, Tamps.",30.5
-97.8,25.7,TAMS,VHMTP,"Valle Hermoso, Tamps.",44.05
-99.551111,24.566667,TAMS,VSMTP,"Victoria-San Marcos, Tamps.",31.2
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",21.8
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",27.7
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",23
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",35.2
-98.2,19.4,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",48.62
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",14.01
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",75.5
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",54
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",24.55
-96.583056,19.161111,VER,ACTOPANVER,"Actopan, Ver SGT*",4
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",10.9
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",10.01
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",3
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",43.31
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",15.63
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",27
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",70.83
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",20.2
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",20.4
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",128.4
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",18.2
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",55.21
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",0.02
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",14.7
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",153.03
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",12.7
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",42.2
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",20.5
-97.458611,21.773611,VER,ELHIGO,"El Higo, Ver. SGT*",32.2
-98.503889,21.832222,VER,ELOLIVO,"El Olivo, Ver. SGT*",4.4
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",46
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",50.11
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",8.5
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",27.8
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",10.4
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",48.31
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",19
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",9.31
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",22.6
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",4.5
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",45.2
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",1
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",40.3
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",91.84
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",138.4
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",19.5
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",2.7
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",102
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",7.71
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",8.02
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",3.7
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",22.3
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",4.54
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",16.03
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",23.1
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",11.02
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",58.21
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",40.73
-95.516667,18.633333,VER,NLTVC,"Naranjal, Lerdo de Tejada, Ver.",0.01
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",4.8
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",104.23
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",35.8
-94.692222,18.263889,VER,PAJVC,"Pajap·n, Ver.",0
-98.176667,22.06,VER,PANUCO,"P·nuco, Ver. SGT*",34.8
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",14.5
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",27
-96.140833,19.041667,VER,PDTVC,"Paso del Toro, Ver.",0.02
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",14.5
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",0.25
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",11.06
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",33.9
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",0
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",0.7
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",23.2
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",64.51
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",12.5
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",8.57
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",4.8
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",27.21
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",22.51
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",15.4
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",5.01
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",145.31
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",27.8
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",70
-98.409444,21.499722,VER,TEMPOAL,"Tempoal Veracruz, Ver. SGT*",9
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",20
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",8.8
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",68.13
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",87.29
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",2.6
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",100.23
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",6.51
-95.7,18.075,VER,VAZVC,"Villa Azueta, Ver.",9.51
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",17.62
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",22
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",71.22
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",91.74
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",119.33
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",80.03
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,81.64
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",7
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",57.5
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",84
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",117.5
-90.3825,20.858056,YUC,CELYC,"Celestun, Yuc. SMN*",3.75
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",63.6
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",98.3
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",57.9
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",45.2
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",120.6
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",90.6
-89.642778,21.048889,YUC,FIYYC,"Fiuady, Yuc.",66.01
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",110.22
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",130.11
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",90.1
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",16.41
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",76.02
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",86
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",18.9
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",4.8
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",5.3
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",137.4
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",24.9
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",26.91
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",28.71
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",0.01
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",0
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",0
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",7.1
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",5.8
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0.02
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",10
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",0
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",5.8
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",0
-103.114167,21.404722,ZAC,JCHZC,"Juchipila, Zac.",0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",2.5
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",0
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",0
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",0
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",2
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",6.1
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",1.2
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",0
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",0
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",0
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",0
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",3.2
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",1.01
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",9.11
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",2.32
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",0.4
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",2.8
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",1
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",4.21
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",0
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",4
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",0.02
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",0
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",4.51
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",0
