LON,LAT,ESTADO,CLAVE_SIH,NOMBRE,ENE
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",4.8
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",320.5
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",60.1
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",199.8
-95.4375,18.583333,VER,ARCVC,"¡ngel R. Cabada, Ver.",179.7
-96.721111,19.705556,VER,ATZVC,"Atzalan, Ver.",219.1
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",89
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",46
-94.316667,18.105556,VER,CB2VC,"PB2 Cangrejera, Ver.",384.5
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",64
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",10.3
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",85.9
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras (Chicayan), Ver.",73
-97.545,21.068333,VER,CLHVC,"Chalahuite (Tuxpan), Ver.",60
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",37.7
-96.205,18.966667,VER,COPVC,"El Copital, Ver.",29.5
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",416.4
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",13
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",7
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",41.8
-98.39,21.341389,VER,ELCARDON,"El CardÛn, Ver. SGT*",31.8
-97.458611,21.773611,VER,ELHIGO,"El Higo, Ver. SGT*",26.8
-98.503889,21.832222,VER,ELOLIVO,"El Olivo, Ver. SGT*",18.4
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",4
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",44.3
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",85.5
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",41.8
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",78.4
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",48
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",80
-96.554167,19.404167,VER,IDOVC,"Idolos, Ver.",10.5
-96.884444,19.604722,VER,INCVC,"Ingenio ConcepciÛn, Ver.",42
-94.666667,17.95,VER,JALVC,"Jaltipan, Ver.",110.9
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",38.9
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",276.8
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",78.6
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",96
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",600.5
-95.445278,18.229722,VER,LCEVC,"La Ceibilla, Ver.",86
-95.118333,18.415833,VER,LDCVC,"Laguna de Catemaco, Ver.",101.8
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",22
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",280.4
-96.39,19.26,VER,LOFVC,"Loma Fina, Ver.",22
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",24.8
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",108.5
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramirez, Ver.",167.6
-97.048333,20.0675,VER,MDTVC,"Martinez de la Torre, Ver.",254.4
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",15
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",83.7
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",416.8
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",44.3
-95.516667,18.633333,VER,NLTVC,"Naranjal, Lerdo de Tejada, Ver.",136.9
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",31.4
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",87.1
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",67.4
-96.523889,18.823611,VER,PALOAMARILLO,"Palo Amarillo, Ver. SGT*",22.5
-98.176667,22.06,VER,PANUCO,"Panuco, Ver. SGT*",35
-96.097778,18.167222,VER,PAPALOAPANCFE,"Papaloapan, Ver. CFE*",49.7
-98.155833,21.737222,VER,PASODEPIEDRAS,"Paso de Piedras, Ver. SGT*",48
-94.346389,18.103056,VER,PB3VC,"PB3 de la Cangrejera, Ver.",533.3
-94.330556,18.105556,VER,PCNVC,"PB1- La Cangrejera, Ver.",512.5
-96.140833,19.041667,VER,PDTVC,"Paso del Toro, Ver.",31.5
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",33.5
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",37
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",50.6
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",156
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",71.8
-98.335278,21.293611,VER,PSNVC,"PlatÛn Sanchez, Ver.",90.8
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",120.5
-97.783333,20.883333,VER,SBTVC,"Sombrerete, Ver.",89.7
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",27.1
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",400.1
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",61.9
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",20
-96.966667,19.45,VER,TAPVC,"Tapachapan, ver.",87.8
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",44.7
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",69
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",91.6
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",389
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",64.6
-96.916667,19.811111,VER,TNCVC,"Tenochtitlan, Ver.",272
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",261
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",56.7
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",56.9
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",205.9
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",28.5
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",21
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",34.1
-96.916667,19.533333,VER,XOBVC,"Xalapa observatorio, Ver.",34.7
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",2
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",59.5
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",115.8
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",35
-90.3825,20.858056,YUC,CELYC,"Celestun, Yuc.  SMN*",15.7
-88.473333,20.389444,YUC,CHIYC,"Chan-Chichimil·, Yuc.",63
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",29.4
-89.638056,21.03,YUC,CICYC,"Centro de Inv. CientÌfica, Yuc.",69.1
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",6.3
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",29.6
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",73
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",51.3
-89.642778,21.048889,YUC,FIYYC,"Fiuady, Yuc.",98.5
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",59.5
-89.651111,20.946389,YUC,MEOYC,"MÈrida Observatorio, Yuc.",57.6
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",57.6
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",58.5
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",113.8
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",54.5
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",51
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",65.1
-88.160556,21.571667,YUC,RLAYC,"R. Lagartos, Yuc.",14
-89.046944,20.030278,YUC,TANYC,"Tantakin, Yuc.",38
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",52
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",67.7
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",55.4
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",35.9
-103.087778,21.475556,ZAC,APOZOLCFE,"Apozol, Zac. CFE*",41.9
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",35
-102.953333,22.824167,ZAC,BTEZC,"Boca del Tesorero, Zac.",61.1
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",44.4
-102.347222,22.453056,ZAC,CUAZC,"Cd. CuauhtÈmoc, Zac.",42.5
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",14.3
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",25.5
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n (Excame), Zac.",19.1
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",48.5
-103.093333,22.933333,ZAC,GJAZC,"Gral. JoaquÌn Amaro, Zac.",33
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",48.5
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",57
-103.114167,21.404722,ZAC,JCHZC,"Juchipila, Zac.",27.2
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",50.7
-103.6025,22.683333,ZAC,LAFLORIDACFE,"La Florida, Zac. CFE*",35.6
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",44
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",35.5
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",43.8
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",29.1
-103.382778,22.845278,ZAC,LOBZC,"Lobatos, Zac.",47.7
-103.216944,23.18,ZAC,LREZC,"Leobardo Reynoso, Zac.",44.4
-103.443056,24.287222,ZAC,MGAZC,"Miguel Auza, Zac.",4.1
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",14.5
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",30.3
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",31.7
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",43.3
-101.399167,22.1175,ZAC,PINZC,"Pino Suarez, Zac.",7.5
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",40.5
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",15.2
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",9.7
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",0
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",8.2
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",27.9
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",25.5
-102.864167,22.120556,ZAC,TAYZC,"Tayahua, Zac.",34.5
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",6
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",24.6
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",40.7
-103.309444,21.773611,ZAC,TLLZC,"Tlatenango, Zac.",14.8
-101.916944,22.520278,ZAC,VGOZC,"Villa Gonzalez Ortega, Zac.",22.4
-101.715833,22.3475,ZAC,VHGZC,"Villa HGO, Zac.",17.2
-103.3375,21.588889,ZAC,VILZC,"JosÈ Ma. MOR (La Villita), Zac.",29.8
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",43.3
-99.13671212,19.47081463,DF,100METROS,Gustavo A. Madero,0
-108.575833,26.509444,SIN,27DESEPCFE,El Fuerte,0
-107.863667,24.8293333,SIN,5HERMANOS,Navolato,0
-103.338778,23.2306944,ZAC,ABREGO,Fresnillo,20
-92.955278,16.655278,CHIS,ACALACFE,Chiapa de Corzo,1.9
-105.3852778,22.46638889,NAY,ACAPONETASMN,Acaponeta,0
-99.74916667,16.76277778,GRO,ACAPULCO,Acapulco de Ju·rez,0
-99.9067,16.8169,GRO,ACAPULCO_SEMAR,Acapulco de Ju·rez,0
-98.1263083,20.1280167,HGO,ACAXOCHITLAN,Acaxochitl·n,34.8
-99.09981219,19.37917749,DF,ACULCO,Iztapalapa,4.8
-99.7532222,27.6941667,NL,ADUANACOLOMBIA,An·huac,3
-100.650194,25.1020278,NL,AGRODELTACUIJE,Galeana,0
-101.651361,21.010889,GTO,AGROEDUCA,LeÛn,1.6
-104.802778,21.842778,NAY,AGUAMILPACFE,Del Nayar,1.7
-104.0661111,25.26333333,DGO,AGUSTINMELGAR,Nazas,0
-99.21066037,19.21919237,DF,AJUSCO,Tlalpan,9.9
-99.36961111,20.39847222,HGO,ALFAJAYUCAN,Alfajayucan,0
-114.7302778,32.70472222,BC,ALGODONES,Mexicali,1.4
-99.99958333,25.3006,NL,ALLENDE,Allende,0
-98.36245833,19.75210556,HGO,ALMOLOYA,Almoloya,0
-98.65522222,19.11880556,MEX,ALTZOMONI,Amecameca,6.2
-95.6325,18.715,VER,ALVARADO,Alvarado,59.4
-100.117083,27.2500556,NL,ANAHUACNL,An·huac,4.6
-101.7225,20.12527778,MICH,ANGAMACUTIRO,Angamacutiro,0
-98.4263611,19.6879444,HGO,APAN,Apan,0
-102.3716667,19.08277778,MICH,APATZINGAN,Apatzing·n,37
-103.087778,21.475556,ZAC,APOZOLCFE,Apozol,41.9
-100.285833,18.327778,GRO,ARCELIA_PCGRO,Arcelia,0
-103.9692222,18.91463889,COL,ARMERIA,ArmerÌa,3
-99.104722,18.106944,GRO,ATENANGOCFE,Atenango del RÌo,0
-99.87735,19.79928333,MEX,ATLACOMULCO,Atlacomulco,23.2
-98.605,17.311667,GRO,ATLAMAJALCINGO_PCGRO,Atlamajalcingo del Monte,0
-98.6468889,20.3497056,HGO,ATOTONILCOHVAQUERIAS,Atotonilco el Grande,0
-100.4401111,17.20958333,GRO,ATOYAC,Atoyac de ¡lvarez,0
-98.7491389,18.5341111,MOR,AXOCHIAPAN,Axochiapan,0
-98.87475,18.75727778,MOR,AYALA,Ayala,0
-87.3006,18.7556,QROO,B.CHINCHORRO,OthÛn P. Blanco,0
-90.08183333,20.26991667,CAMP,BACABCHE,CalkinÌ,46.6
-107.925556,25.870833,SIN,BACURATOCFE,Sinaloa,0.1
-111.3539167,26.00975,BCS,BAHIADELORETO,Loreto,0
-113.5602778,28.89638889,BC,BAHIADELOSANGELES,Ensenada,0
-106.352741,26.965279,CHIH,Balleza,Balleza,0
-102.0780833,23.31919444,SLP,BANDERILLAS,Santo Domingo,14.6
-97.7722222,23.0519444,TAMS,BARRADELTORDO,Aldama,9
-99.18475355,19.5810157,MEX,BARRIENTOS,Tultitl·n,1
-107.767917,29.6536667,CHIH,BARRIOOJINAGA,Ignacio Zaragoza,0
-108.2088889,28.19916667,CHIH,BASASEACHI,Ocampo,0
-107.3955556,28.526,CHIH,BASUCHIL,Guerrero,0
-107.731944,27.015556,CHIH,BATOPILASCFE,Batopilas de Manuel GÛmez MorÌn,0
-96.74005556,17.16427778,OAX,BENITOJUAREZSMN,San Pablo Etla,0
-89.99694444,20.89397222,YUC,BOBADILLA,Kinchil,0
-99.19517939,19.29245604,DF,BOSQUEDETLALPAN,Tlalpan,14.7
-100.4673333,26.52502778,NL,BUSTAMANTE,Bustamante,0
-109.4245556,23.44525,BCS,CABOPULMO,Los Cabos,0
-112.4353611,30.77497222,SON,CABORCA,Caborca,0
-109.9263889,22.88111111,BCS,CABOSANLUCAS,Los Cabos,0
-99.29861968,19.40668269,MEX,CAIDADELBORRACHO,Huixquilucan,16.8
-89.89895556,18.48728333,CAMP,Calakmul,Calakmul,114.6
-89.462,18.09405556,CAMP,CALAKMULII,Calakmul,1.6
-102.7122222,21.84944444,AGS,CALVILLO,Calvillo,54
-99.18290038,19.48694929,DF,CAMPAMENTOMECOAYA,Azcapotzalco,8.2
-105.266294,27.621245,CHIH,Campanario,Camargo,0
-90.5,19.83333333,CAMP,CAMPECHE,Campeche,63.8
-107.005611,28.785139,CHIH,Campo101,CuauhtÈmoc,0
-102.6594444,22.90869444,ZAC,CAMPOEXPZACATECAS,MOR,32.9
-86.85194444,21.02944,QROO,CANCUN_EMA,Benito Ju·rez,79
-86.88694444,21.14277778,QROO,CANCUN_ESIME,Benito Ju·rez,107.2
-93.09516667,16.82822222,CHIS,CA—ONDELSUMIDERO,Tuxtla GutiÈrrez,0.4
-91.22905556,17.28991667,TAB,CA—ONUSUMACINTA,Tenosique,265.8
-98.99808477,19.3562553,DF,CARCELDEMUJERES,Iztapalapa,29.3
-99.27122384,19.37390444,DF,CARTERO,Cuajimalpa de MOR,5.3
-99.17158993,19.13725509,DF,CASETAFORESTALPARRES,Tlalpan,0
-114.7191667,29.72722222,BC,CATAVI—A,Ensenada,0.8
-101.050278,17.300833,GRO,CAYAQUITOS_PCGRO,TÈcpan de Galeana,0
-91.9628,20.2039,YUC,CAYO_ARCAS,Progreso,0.3
-91.3983,22.1153,YUC,CAYO_ARENAS,Progreso,0.6
-103.3303611,21.63855556,ZAC,CBTATEPECHITLAN,Tepechitl·n,23
-103.5713611,22.78238889,ZAC,CBTAVALPARAISO,ValparaÌso,38.4
-99.176093,19.326242,DF,CCA,Coyoac·n,13
-99.244263,19.474553,MEX,CCHN,Naucalpan de Ju·rez,0
-99.059861,19.385208,DF,CCHO,Iztapalapa,1.6
-99.200342,19.311528,DF,CCHS,Coyoac·n,10.8
-111.6466667,25.00972222,BCS,CD_CONSTITUCION,Comond˙,1
-103.4647222,19.73055556,JAL,CD_GUZMAN,Zapotl·n el Grande,5
-106.4272222,31.68972222,CHIH,CD_JUAREZ,Ju·rez,1.2
-99.1333333,23.7333333,TAMS,CD_VICTORIA,Victoria,1
-96.09805556,18.18972222,VER,CDALEMAN,Cosamaloapan de Carpio,64.3
-100.6583333,18.3505556,GRO,CDALTAMIRANO,Pungarabato,5.3
-106.8391667,28.3966667,CHIH,CDCUAUHTEMOC,CuauhtÈmoc,0
-99.62138889,22.40565556,SLP,CDDELMAIZ,Ciudad del MaÌz,0
-99.23625,19.04388889,MOR,CEIEPO,Huitzilac,9.4
-90.38305556,20.85805556,YUC,CELESTUN,Celest˙n,16.1
-109.5,27,SON,CEMAY,Navojoa,0.9
-98.97361111,19.47972222,MEX,CEMCAS,Atenco,1.4
-102.2951944,22.16502778,AGS,CEPAB,PabellÛn de Arteaga,21.6
-99.62563889,26.06911111,NL,CERRALVO,Cerralvo,46.4
-101.5169444,23.355,SLP,CerritosdeBernal,Santo Domingo,12.8
-99.51916667,19.54194444,MEX,CERROCATEDRAL,Temoaya,15
-96.271111,18.004444,OAX,CERRODEOROCFE,San Lucas Ojitl·n,203.6
-104.6274167,23.98678333,DGO,CEVAG,Durango,10.8
-105.4958333,28.18194444,CHIH,CEXPERIMENTAL,Rosales,0
-103.2435,25.5325,COAH,CEXPLALAGUNA,Matamoros,0
-100.9121667,28.59888889,COAH,CEXPZARAGOZA,Zaragoza,1.4
-97.58036111,16.05377778,OAX,Chacalapa,Villa de Tututepec,0
-99.14553362,19.5560131,DF,CHALMITA,Gustavo A. Madero,1.5
-105.0448056,19.49852778,JAL,CHAMELACUIXMALA,La Huerta,3.2
-104.500556,21.942778,NAY,CHAPALAGANACFE,Del Nayar,2.1
-102.2719444,23.03916667,ZAC,CHAPARROSA,Villa de Cos,43
-101.1033056,23.11611111,SLP,CHARCAS,Charcas,5.4
-97.671595,18.18558167,OAX,Chazumba,Santiago Chazumba,0
-96.853611,18.563333,VER,CHICOMAPACFE,Zongolica,80.1
-99.04118289,19.59405609,MEX,CHICONAUTLAI,Ecatepec de MOR,4.8
-99.1083659,19.51574091,MEX,CHICONAUTLAII,Tlalnepantla de Baz,10.2
-99.80147222,25.23336111,NL,CHIHUAHUITA,MonteMOR,0
-99.180833,17.607222,GRO,CHILAPA_PCGRO,Chilapa de ¡lvarez,0.3
-99.5,17.55,GRO,CHILPANCINGO,Chilpancingo de los Bravo,4.4
-99.942778,16.905,GRO,CHILPANCINGO_PCGRO,Acapulco de Ju·rez,0.5
-106.6611111,28.49516667,CHIH,CHINACATE,CuauhtÈmoc,0
-106.7705556,26.22944444,CHIH,CHINATU,Guadalupe y Calvo,0
-108.5363889,27.39277778,CHIH,CHINIPAS,ChÌnipas,0
-108.544722,27.430278,CHIH,CHINIPASCFE,ChÌnipas,0
-108.3333333,26.7166667,SIN,CHOIX,Choix,0
-107.161139,28.263861,CHIH,Chopeque,Cusihuiriachi,0
-99.04744941,19.44224435,DF,CHURUBUSCOLAGO,Venustiano Carranza,13
-102.0714444,22.17641667,AGS,CIENEGAGRANDE,Asientos,15.8
-97.87861111,21.33444444,VER,CITLALTEPEC,CitlaltÈpetl,116.9
-105.5,28.17,CHIH,CIUDADDELICIAS,Delicias,0
-100.0217222,21.93633333,SLP,CIUDADFERNANDEZ,Ciudad Fern·ndez,0
-107.473444,28.546611,CHIH,CiudadGuerrero,Guerrero,0
-98.98305556,22.74444444,TAMS,CIUDADMANTE,El Mante,1.6
-99.0308333,21.9797222,SLP,CIUDADVALLES,Ciudad Valles,12.4
-99.29302778,18.72180556,MOR,COATETELCO,Miacatl·n,0
-94.4067,18.1497,VER,COATZACOALCO,Coatzacoalcos,249.8
-94.51083333,18.14027778,VER,COATZACOALCOS,Coatzacoalcos,100.2
-99.651389,18.261111,GRO,COCULA_PCGRO,Cocula,0
-103.0361389,23.21713889,ZAC,COLEMANCIPACION,Fresnillo,43.8
-103.7333333,19.2333333,COL,COLIMA,Colima,2.8
-100.218333,19.175556,MEX,COLORINESCFE,Valle de Bravo,18.8
-103.2677778,22.10722222,JAL,COLOTLAN,Colotl·n,0
-103.3293333,23.81658333,ZAC,COLPROGRESO,RÌo Grande,19.9
-92.13333333,16.23333333,CHIS,COMITAN,Comit·n de DomÌnguez,9.8
-115.9217222,32.04216667,BC,CONSTITUCIONDE1857,Ensenada,37.2
-103.84844,19.1816944,COL,COQUIMATLAN,Coquimatl·n,0
-97.04098056,19.06602778,VER,COSCOMATEPEC,Coscomatepec,0
-99.09011176,19.48473945,DF,COYOL,Gustavo A. Madero,13.2
-86.90694444,20.47694444,QROO,COZUMEL,L·zaro C·rdenas,126.8
-93.906111,16.2425,CHIS,CRED_ARRIAGA_PCHIS,Arriaga,0
-92.135278,16.235556,CHIS,CRED_COMITAN_PCHIS,Comit·n de DomÌnguez,0
-92.6375,16.724167,CHIS,CRED_MOTOZINTLA_PCHIS,San CristÛbal de las Casas,0
-93.076389,16.166944,CHIS,CRED_REVOLUCION_MEXICANA_PCHIS,Villa Corzo,0
-99.78340583,26.55000722,NL,CRFGVUANL,Vallecillo,5.4
-98.843333,17.406111,GRO,CRUCERO_DE_L._PCGRO,Atlixtac,7.7
-102.0727222,27.00244444,COAH,CUATROCIENEGAS,Cuatro CiÈnegas,0
-101.6831944,20.61675,GTO,CUERAMARO,Cuer·maro,0.6
-96.96888889,17.81047222,OAX,Cuicatlan,San Juan Bautista Cuicatl·n,0
-92.113056,15.435833,CHIS,CUILCOCFE,Amatenango de la Frontera,61.3
-107.4,24.8,SIN,CULIACAN,Culiac·n,0
-106.486,28.8033056,CHIH,CUMBRESDEMAJALCA,CHIH,0
-100.3899028,25.55981944,NL,CUMBRESDEMTYI,Santa Catarina,0.6
-99.16289484,19.37859317,DF,DELVALLE,Benito Ju·rez,2.5
-99.09620263,19.40868315,DF,DEPORTIVA,Venustiano Carranza,12.2
-99.31068485,19.31320772,DF,DESIERTODELOSLEONES,Cuajimalpa de MOR,26.9
-106.8198056,23.73358333,SIN,DIMAS,San Ignacio,0
-102.2547778,22.12336111,AGS,DONPRIMO,PabellÛn de Arteaga,7.9
-92.925278,16.108333,CHIS,DORADOCFE,Villa Corzo,0.8
-104.5997222,24.09472222,DGO,DURANGO,Durango,4.4
-88.90416667,21.39055556,YUC,DZILAMSMN,Dzilam de Bravo,0.4
-89.72388889,19.46222,CAMP,DZILBACHEN,HopelchÈn,94.8
-99.19889,19.27154167,DF,ECOGUARDAS,Tlalpan,19.6
-99.0371675,19.37968526,DF,EJERCITODEORIENTE,Iztapalapa,14.8
-115.2175,32.445,BC,EJIDO_NUEVO_LEON,Mexicali,0
-106.9946667,24.01302778,SIN,EJIDOCULIACAN,Elota,7
-113.4415,27.65872222,BCS,EJIDODIAZORDAZ,MulegÈ,0
-102.39025,27.33561111,COAH,EJIDOOC,Ocampo,1
-103.6696944,23.95405556,ZAC,EJIDOZARAGOZA,Sombrerete,21.4
-106.19526,29.81725,CHIH,ElAgate,Ahumada,0.8
-101.8383889,21.04863889,GTO,ELBARRIAL,PurÌsima del RincÛn,3.8
-102.1838889,21.978,AGS,ELBECERRO,Aguascalientes,17.6
-111.3557,28.79097778,SON,ELBERVANO,Hermosillo,0
-104.452778,21.429444,NAY,ELCAJONCFE,La Yesca,0.3
-100.7775,21.19436111,GTO,ELCARDONAL,Dolores HGO Cuna de la Independencia Nacional,0
-102.2593278,21.8648,AGS,ELCEDAZO,Aguascalientes,14.2
-98.71627778,20.18558333,HGO,ELCHICO,Pachuca de Soto,38.4
-102.6957778,21.87422222,AGS,ELCHIQUIHUITERO,Calvillo,18.8
-101.3276111,20.74438889,GTO,ELCOPAL,Irapuato,0
-109.236389,29.2325,SON,ELCUBILCFE,Sahuaripa,0
-98.404722,18.187222,PUE,ELFRAILECFE,Axutla,0
-100.7901389,20.28352778,GTO,ELFRANCES,Tarimoro,0.2
-108.6175,26.41138889,SIN,ELFUERTE SINALOA,El Fuerte,0
-100.4539722,21.06741667,GTO,ELGALOMO,San JosÈ Iturbide,0
-102.2493889,22.49713889,ZAC,ELGRANCHAPARRAL,Luis Moya,31.2
-101.5450556,20.85025,GTO,ELHUARICHO,Romita,15
-100.4635556,22.92005556,SLP,ELHUIZACHE,Guadalc·zar,16.2
-105.52941,28.15576,CHIH,ElIndio,Delicias,1.1
-100.5916944,21.26458333,GTO,ELJARDIN,San Luis de la Paz,0
-102.7058833,21.74423333,AGS,ELLAUREL,Calvillo,38
-99.92161,20.1663,MEX,ElMogote,Aculco,0
-100.0411111,21.95805556,SLP,ELNARANJAL,Ciudad Fern·ndez,1
-102.7169444,23.18027778,ZAC,ELPARDILLO3,Fresnillo,36.2
-113.3047778,31.68,SON,ELPINACATE,Puerto PeÒasco,0
-90.40077778,19.5630556,CAMP,ElPocito,Campeche,13
-100.9849444,22.75083333,SLP,ELPOLVORIN,Moctezuma,0
-102.2917222,22.36372222,AGS,ELPOTRERITO,CosÌo,29.6
-97.72213889,18.85722222,PUE,ELSAHUARO,Tecamachalco,0
-102.07075,22.689,ZAC,ELSALADILLO,General P·nfilo Natera,18.8
-97.66905556,19.14166667,PUE,ELSECO,Mazapiltepec de Ju·rez,0
-101.8890278,20.87786111,GTO,ELTIGRE,PurÌsima del RincÛn,1.2
-92.80813889,15.65661111,CHIS,ELTRIUNFOSMN,Mapastepec,115.4
-99.90744444,16.88430556,GRO,ELVELADERO,Acapulco de Ju·rez,0
